Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,GR_clipped,GR_median_7,GR_median_9,GR_median_11,GR_median_15
2,B3 SH,SHRIMPLIN,2895.5,80.54,0.515,11.2,13.6,3.3,1,0.633,80.54,80.54,80.54,80.54,83.81
2,B3 SH,SHRIMPLIN,2896,77.67,0.501,10.3,12.905,3.2,1,0.6,77.67,77.67,79.6,80.54,83.12
2,B3 SH,SHRIMPLIN,2896.5,74.74,0.489,8.9,12.575,3.3,1,0.567,74.74,77.67,79.6,80.54,83.11
2,B3 SH,SHRIMPLIN,2897,75.06,0.481,8.8,12.305,3.2,1,0.533,75.06,77.67,79.6,80.54,80.54
2,B3 SH,SHRIMPLIN,2897.5,76.98,0.477,8.3,12.35,3.2,1,0.5,76.98,77.67,79.6,79.6,79.6
2,B3 SH,SHRIMPLIN,2898,79.6,0.471,8.5,12.855,3.2,1,0.467,79.6,79.6,77.67,77.67,77.67
2,B3 SH,SHRIMPLIN,2898.5,92.95,0.467,8.6,14.3,3.3,1,0.433,92.95,79.6,76.98,76.98,76.98
2,B3 SH,SHRIMPLIN,2899,94.25,0.467,9,14.21,3.3,1,0.4,94.25,79.6,76.98,75.06,76.98
2,B3 SH,SHRIMPLIN,2899.5,83.12,0.467,9.1,13.64,3.3,1,0.367,83.12,79.6,76.98,76.05,76.98
2,B3 SH,SHRIMPLIN,2900,75.02,0.471,9.2,12.5,3.4,1,0.333,75.02,75.02,76.05,76.98,76.98
2,B3 SH,SHRIMPLIN,2900.5,62.61,0.48,8.7,11.92,3.3,1,0.3,62.61,75.02,76.05,79.6,79.6
2,B3 SH,SHRIMPLIN,2901,68.47,0.487,8.2,11.635,3.3,1,0.267,68.47,75.02,76.05,83.12,83.12
2,B3 SH,SHRIMPLIN,2901.5,69.58,0.484,7.3,11.265,3.3,1,0.233,69.58,75.02,76.05,83.12,83.12
2,B3 SH,SHRIMPLIN,2902,76.05,0.479,7.5,11.375,3.5,1,0.2,76.05,76.05,76.05,83.12,83.12
2,B3 SH,SHRIMPLIN,2902.5,89.53,0.471,8.4,12.285,3.5,1,0.167,89.53,89.53,85.15,76.05,76.05
3,B3 SH,SHRIMPLIN,2903,97.25,0.464,9.1,15.135,3.5,1,0.133,97.25,89.53,85.15,76.05,75.02
3,B3 SH,SHRIMPLIN,2903.5,95.12,0.474,8.1,21.93,3.5,1,0.1,95.12,89.53,85.15,76.05,69.58
3,B3 SH,SHRIMPLIN,2904,91.67,0.501,6.4,26.715,3.3,1,0.067,91.67,89.53,85.15,76.05,68.47
3,B3 SH,SHRIMPLIN,2904.5,85.15,0.521,3.7,25.875,3.2,1,0.033,85.15,85.15,85.15,76.05,68.47
8,B3 LM,SHRIMPLIN,2905,65.17,0.534,2.5,18.92,3.2,2,1,65.17,65.17,65.17,65.17,65.17
8,B3 LM,SHRIMPLIN,2905.5,32.9,0.547,2.3,12.215,3.7,2,0.917,32.9,32.9,32.9,32.9,32.9
8,B3 LM,SHRIMPLIN,2906,19.92,0.549,1.9,10.63,4.8,2,0.833,19.92,19.92,19.92,19.92,19.92
8,B3 LM,SHRIMPLIN,2906.5,14.52,0.549,2.4,11.06,5.2,2,0.75,14.52,15.68,16.96,16.96,17.29
8,B3 LM,SHRIMPLIN,2907,14.75,0.558,3.5,12.15,5.4,2,0.667,14.75,15.68,15.78,15.78,17.29
8,B3 LM,SHRIMPLIN,2907.5,15.01,0.565,3.9,13.16,5.2,2,0.583,15.01,15.68,15.71,15.78,17.29
8,B3 LM,SHRIMPLIN,2908,15.68,0.56,3.7,14.02,5.2,2,0.5,15.68,15.68,15.71,15.78,17.29
8,B3 LM,SHRIMPLIN,2908.5,16.96,0.55,3,14.255,5.3,2,0.417,16.96,15.71,15.71,15.78,17.29
8,B3 LM,SHRIMPLIN,2909,15.78,0.534,3.1,12.705,5.5,2,0.333,15.78,15.78,15.78,15.78,17.29
8,B3 LM,SHRIMPLIN,2909.5,15.71,0.507,3.9,11.095,5.7,2,0.25,15.71,16.96,16.96,16.96,17.29
8,B3 LM,SHRIMPLIN,2910,17.29,0.484,3.6,10.225,5.7,2,0.167,17.29,17.29,17.29,17.29,17.29
8,B3 LM,SHRIMPLIN,2910.5,25.4,0.476,3.5,10.81,5.6,2,0.083,25.4,25.4,25.4,25.4,25.4
2,B4 SH,SHRIMPLIN,2911,54.3,0.48,5.7,11.865,5.1,1,1,54.3,54.3,54.3,54.3,54.3
2,B4 SH,SHRIMPLIN,2911.5,77.86,0.493,8,11.795,4,1,0.966,77.86,64.84,62.2,62.13,59.9
2,B4 SH,SHRIMPLIN,2912,81.08,0.496,8.6,11.345,3.6,1,0.931,81.08,64.84,62.2,62.13,62.13
2,B4 SH,SHRIMPLIN,2912.5,64.84,0.489,6.8,10.6,3.3,1,0.897,64.84,64.84,62.2,62.2,62.2
2,B4 SH,SHRIMPLIN,2913,68.3,0.476,6.3,10.89,3.5,1,0.862,68.3,64.84,64.84,64.84,64.84
2,B4 SH,SHRIMPLIN,2913.5,62.2,0.456,6,11.805,3.4,1,0.828,62.2,64.84,66.76,66.76,66.76
2,B4 SH,SHRIMPLIN,2914,62.13,0.447,6.8,12.205,3.4,1,0.793,62.13,64.84,66.76,68.3,68.3
2,B4 SH,SHRIMPLIN,2914.5,59.9,0.447,7.5,12.495,3.4,1,0.759,59.9,66.76,66.76,68.3,68.3
2,B4 SH,SHRIMPLIN,2915,66.76,0.446,7.6,12.57,3.3,1,0.724,66.76,66.76,68.3,68.3,68.3
2,B4 SH,SHRIMPLIN,2915.5,68.75,0.441,8.4,12.535,3.4,1,0.69,68.75,68.75,68.75,68.3,66.76
2,B4 SH,SHRIMPLIN,2916,89.47,0.431,10,13.055,3.3,1,0.655,89.47,72.44,68.75,66.76,65.12
2,B4 SH,SHRIMPLIN,2916.5,92.28,0.42,12.3,14.46,3.3,1,0.621,92.28,72.44,68.75,66.76,66.07
2,B4 SH,SHRIMPLIN,2917,89.52,0.41,13.6,15.78,3.2,1,0.586,89.52,72.44,68.75,66.76,66.07
2,B4 SH,SHRIMPLIN,2917.5,72.44,0.401,11.6,15.58,3.3,1,0.552,72.44,72.44,68.75,66.76,66.76
2,B4 SH,SHRIMPLIN,2918,65.12,0.389,10.4,15.095,3.2,1,0.517,65.12,65.12,66.07,68.75,68.75
2,B4 SH,SHRIMPLIN,2918.5,61.43,0.375,7.4,14.62,3.2,1,0.483,61.43,65.12,66.07,72.44,72.44
2,B4 SH,SHRIMPLIN,2919,64.01,0.362,6.4,15.335,3,1,0.448,64.01,65.12,66.07,72.44,74.64
2,B4 SH,SHRIMPLIN,2919.5,60.03,0.354,4.5,15,3,1,0.414,60.03,65.12,66.07,72.44,76.08
2,B4 SH,SHRIMPLIN,2920,66.07,0.348,4.4,14.44,3.1,1,0.379,66.07,66.07,66.07,72.44,76.08
2,B4 SH,SHRIMPLIN,2920.5,74.64,0.344,5,13.845,3.2,1,0.345,74.64,74.64,74.64,74.64,76.08
2,B4 SH,SHRIMPLIN,2921,76.08,0.344,5.9,14.19,3.3,1,0.31,76.08,76.08,76.08,76.08,76.08
2,B4 SH,SHRIMPLIN,2921.5,77.9,0.35,6.8,14.375,3.3,1,0.276,77.9,77.9,77.9,77.9,76.16
2,B4 SH,SHRIMPLIN,2922,90.26,0.354,7.1,14.075,3.2,1,0.241,90.26,90.26,90.26,90.26,76.16
2,B4 SH,SHRIMPLIN,2922.5,100.24,0.362,6.9,13.22,3.2,1,0.207,100.24,100.24,100.24,90.26,76.16
2,B4 SH,SHRIMPLIN,2923,104.57,0.367,8,14.63,3.2,1,0.172,104.57,104.57,100.24,90.26,76.16
2,B4 SH,SHRIMPLIN,2923.5,117.83,0.382,8.6,18.955,3.4,1,0.138,117.83,104.57,100.24,90.26,76.16
2,B4 SH,SHRIMPLIN,2924,119.71,0.403,12.2,24.86,3.5,1,0.103,119.71,104.57,100.24,90.26,76.16
2,B4 SH,SHRIMPLIN,2924.5,114.49,0.436,13.7,26.24,3.2,1,0.069,114.49,104.57,100.24,90.26,76.16
2,B4 SH,SHRIMPLIN,2925,76.16,0.473,12.7,21.64,3.1,1,0.034,76.16,76.16,76.16,76.16,76.16
8,B4 LM,SHRIMPLIN,2925.5,34.5,0.509,8.2,15.465,3.4,2,1,34.5,34.5,34.5,34.5,49.39
8,B4 LM,SHRIMPLIN,2926,17.99,0.548,3.1,11.83,4.7,2,0.889,17.99,18.68,30.74,34.5,46.76
8,B4 LM,SHRIMPLIN,2926.5,16.23,0.597,1.7,9.835,5.9,2,0.778,16.23,18.68,30.74,34.5,46.76
8,B4 LM,SHRIMPLIN,2927,16.97,0.669,1.3,7.54,5.7,2,0.667,16.97,18.68,30.74,34.5,46.76
8,B4 LM,SHRIMPLIN,2927.5,18.68,0.745,2.3,5.93,5.7,2,0.556,18.68,18.68,30.74,34.5,46.76
8,B4 LM,SHRIMPLIN,2928,30.74,0.778,3.6,5.83,5.8,2,0.444,30.74,30.74,30.74,34.5,46.76
8,B4 LM,SHRIMPLIN,2928.5,46.76,0.775,3.6,6.47,5.6,2,0.333,46.76,44.23,44.23,44.23,46.76
6,B4 LM,SHRIMPLIN,2929,49.39,0.732,3.9,6.69,5.3,2,0.222,49.39,46.76,46.76,46.76,46.76
6,B4 LM,SHRIMPLIN,2929.5,44.23,0.669,5.7,7.985,5,2,0.111,44.23,49.39,49.39,49.39,49.39
3,B5 SH,SHRIMPLIN,2930,54.96,0.602,7.3,10.27,4.2,1,1,54.96,54.96,54.96,54.96,54.96
3,B5 SH,SHRIMPLIN,2930.5,68.62,0.55,9.9,13.345,3.6,1,0.941,68.62,68.62,68.62,68.62,68.62
2,B5 SH,SHRIMPLIN,2931,84.84,0.507,11,14.745,3.1,1,0.882,84.84,82.8,82.8,82.8,82.8
2,B5 SH,SHRIMPLIN,2931.5,82.8,0.462,11.9,16.365,3.2,1,0.824,82.8,84.84,84.84,84.84,84.84
3,B5 SH,SHRIMPLIN,2932,95.56,0.425,11,18.035,3.4,1,0.765,95.56,95.11,92.19,92.19,92.19
3,B5 SH,SHRIMPLIN,2932.5,106.29,0.401,8.4,21.3,3.2,1,0.706,106.29,95.11,95.11,95.11,95.11
3,B5 SH,SHRIMPLIN,2933,95.11,0.394,7.8,21.825,3.2,1,0.647,95.11,95.56,95.56,95.56,95.56
3,B5 SH,SHRIMPLIN,2933.5,96.55,0.391,8.2,20.44,3.1,1,0.588,96.55,96.55,96.55,96.55,96.55
3,B5 SH,SHRIMPLIN,2934,92.19,0.391,11.1,17.735,3.3,1,0.529,92.19,100.17,100.17,100.17,100.17
3,B5 SH,SHRIMPLIN,2934.5,100.17,0.391,11.6,18.11,3.2,1,0.471,100.17,100.17,100.5,100.5,100.17
3,B5 SH,SHRIMPLIN,2935,101.7,0.387,11.9,19.115,3.2,1,0.412,101.7,100.5,100.5,101.7,100.17
3,B5 SH,SHRIMPLIN,2935.5,100.5,0.38,13.8,18.12,3.2,1,0.353,100.5,101.7,101.7,100.5,100.17
3,B5 SH,SHRIMPLIN,2936,102.07,0.369,15.5,17.425,3.4,1,0.294,102.07,102.07,101.7,100.5,100.17
3,B5 SH,SHRIMPLIN,2936.5,109.83,0.358,15.2,18.72,3.7,1,0.235,109.83,102.07,101.7,100.5,96.55
3,B5 SH,SHRIMPLIN,2937,118.17,0.354,18.5,21.295,3.9,1,0.176,118.17,102.07,101.7,100.5,96.55
3,B5 SH,SHRIMPLIN,2937.5,119.16,0.358,17.9,24.97,3.8,1,0.118,119.16,102.07,100.5,100.5,92.19
6,B5 LM,SHRIMPLIN,2938,63.36,0.384,8.2,20.85,3.3,2,1,63.36,63.36,63.36,63.36,63.36
6,B5 LM,SHRIMPLIN,2938.5,44.37,0.398,6.1,14.47,3.4,2,0.95,44.37,44.37,52.61,53.75,62.99
6,B5 LM,SHRIMPLIN,2939,37.71,0.413,4.7,12.17,4,2,0.9,37.71,44.37,52.61,53.75,62.99
6,B5 LM,SHRIMPLIN,2939.5,37.36,0.438,4.4,12.545,5,2,0.85,37.36,44.37,52.61,53.75,62.99
6,B5 LM,SHRIMPLIN,2940,39.66,0.467,4.6,13.01,5,2,0.8,39.66,44.37,52.61,53.75,62.99
8,B5 LM,SHRIMPLIN,2940.5,52.61,0.487,5.1,12.835,5.3,2,0.75,52.61,52.61,52.61,53.75,62.99
8,B5 LM,SHRIMPLIN,2941,53.75,0.501,5.2,12.71,6,2,0.7,53.75,53.75,53.75,53.75,62.99
8,B5 LM,SHRIMPLIN,2941.5,59.61,0.504,5.5,12.8,6.1,2,0.65,59.61,59.61,59.61,59.61,62.99
8,B5 LM,SHRIMPLIN,2942,62.99,0.501,5.1,12.9,5.6,2,0.6,62.99,62.99,62.99,62.99,62.99
8,B5 LM,SHRIMPLIN,2942.5,72.39,0.496,4.6,12.795,5.1,2,0.55,72.39,72.39,72.39,72.39,72.39
8,B5 LM,SHRIMPLIN,2943,81.12,0.496,4.3,12.595,5,2,0.5,81.12,81.12,81.12,81.12,81.12
8,B5 LM,SHRIMPLIN,2944,234.8,0.515,4.7,11.41,4.8,2,0.4,150,164.34,101.5,84.6,84.6
8,B5 LM,SHRIMPLIN,2944,234.8,0.515,4.7,11.41,4.8,2,0.4,150,164.34,101.5,84.6,84.6
8,B5 LM,SHRIMPLIN,2944.5,273.48,0.538,5.3,10.045,5.1,2,0.35,150,164.34,101.5,91.02,91.02
8,B5 LM,SHRIMPLIN,2945,164.34,0.573,5.9,8.48,5.3,2,0.3,150,164.34,101.5,101.5,101.5
8,B5 LM,SHRIMPLIN,2945.5,101.5,0.6,5.9,7.805,5.7,2,0.25,101.5,101.5,116.04,116.04,116.04
6,B5 LM,SHRIMPLIN,2946,84.6,0.616,4.3,7.58,5.7,2,0.2,84.6,101.5,116.04,129.74,116.04
6,B5 LM,SHRIMPLIN,2946.5,84.6,0.616,4.3,7.58,5.7,2,0.2,84.6,101.5,116.04,127.25,116.04
8,B5 LM,SHRIMPLIN,2947,91.02,0.621,3.5,7.795,5.7,2,0.15,91.02,101.5,116.04,116.04,116.04
4,B5 LM,SHRIMPLIN,2947.5,116.04,0.605,3.8,7.73,5.5,2,0.1,116.04,116.04,115.33,115.33,115.33
4,B5 LM,SHRIMPLIN,2948,129.74,0.574,5,8.61,4.7,2,0.05,129.74,116.04,115.33,110.37,110.37
3,C SH,SHRIMPLIN,2948.5,130.95,0.545,6.2,12.17,4.2,1,1,130.95,116.04,115.33,110.37,101.5
3,C SH,SHRIMPLIN,2949,127.25,0.519,7.5,17.585,3.6,1,0.982,127.25,116.04,115.33,110.37,95.97
3,C SH,SHRIMPLIN,2949.5,115.33,0.484,10.4,20.065,3.3,1,0.965,115.33,115.33,115.33,110.37,92.33
3,C SH,SHRIMPLIN,2950,110.37,0.453,13.2,19.63,3.2,1,0.947,110.37,110.37,110.37,110.37,92.33
3,C SH,SHRIMPLIN,2950.5,95.97,0.433,12.9,17.945,3.2,1,0.93,95.97,95.97,95.97,95.97,92.33
3,C SH,SHRIMPLIN,2951,92.1,0.415,14.9,17.19,3.5,1,0.912,92.1,92.33,92.33,92.33,92.33
3,C SH,SHRIMPLIN,2951.5,92.33,0.401,14.7,16.855,3.6,1,0.895,92.33,92.1,92.1,92.1,92.1
3,C SH,SHRIMPLIN,2952,84.32,0.401,14.9,17.04,3.7,1,0.877,84.32,87.94,87.94,87.94,88.41
3,C SH,SHRIMPLIN,2952.5,85.93,0.405,14.1,16.725,3.7,1,0.86,85.93,86.68,86.68,86.99,87.94
3,C SH,SHRIMPLIN,2953,86.15,0.41,13.5,16.505,3.7,1,0.842,86.15,86.15,86.68,86.99,86.99
3,C SH,SHRIMPLIN,2953.5,87.94,0.418,13.6,16.735,3.6,1,0.825,87.94,86.15,86.68,86.68,86.68
3,C SH,SHRIMPLIN,2954,86.68,0.425,14.1,16.94,3.6,1,0.807,86.68,86.68,86.15,86.15,86.15
3,C SH,SHRIMPLIN,2954.5,85.31,0.431,14.7,17.845,3.5,1,0.789,85.31,86.68,86.15,85.93,85.93
3,C SH,SHRIMPLIN,2955,86.99,0.441,13.9,18.455,3.5,1,0.772,86.99,86.68,86.15,85.93,85.73
3,C SH,SHRIMPLIN,2955.5,88.41,0.456,13.4,18.05,3.6,1,0.754,88.41,85.73,85.73,85.73,85.45
3,C SH,SHRIMPLIN,2956,85.73,0.471,13.6,15.635,3.8,1,0.737,85.73,85.31,85.31,85.31,85.73
3,C SH,SHRIMPLIN,2956.5,79.97,0.48,13.1,13.72,4.1,1,0.719,79.97,79.97,82.19,85.31,85.73
3,C SH,SHRIMPLIN,2957,72.32,0.489,13.4,13.05,4.3,1,0.702,72.32,79.97,82.19,85.31,85.73
3,C SH,SHRIMPLIN,2957.5,69.7,0.496,13,13.785,4.2,1,0.684,69.7,79.97,82.19,85.45,85.73
3,C SH,SHRIMPLIN,2958,78.44,0.504,13.5,13.815,4.1,1,0.667,78.44,79.97,82.19,85.45,85.45
3,C SH,SHRIMPLIN,2958.5,82.19,0.509,12.2,14.275,4,1,0.649,82.19,82.19,82.19,85.45,85.73
3,C SH,SHRIMPLIN,2959,85.45,0.509,12.6,15.215,4,1,0.632,85.45,85.45,85.45,84.11,85.45
3,C SH,SHRIMPLIN,2959.5,92.63,0.508,13.7,16.465,3.9,1,0.614,92.63,87.42,85.45,85.45,84.88
3,C SH,SHRIMPLIN,2960,88.92,0.507,14.6,16.885,3.9,1,0.596,88.92,87.42,87.26,85.45,84.88
3,C SH,SHRIMPLIN,2960.5,90.45,0.505,13.7,16.3,3.8,1,0.579,90.45,87.42,87.26,85.45,85.45
3,C SH,SHRIMPLIN,2961,87.42,0.504,12.7,15.225,4,1,0.561,87.42,87.42,87.26,87.26,87.26
3,C SH,SHRIMPLIN,2961.5,84.11,0.507,12.5,15.12,4,1,0.544,84.11,87.26,87.42,87.42,87.42
3,C SH,SHRIMPLIN,2962,87.26,0.509,12,15.145,3.9,1,0.526,87.26,87.26,87.42,88.37,88.37
3,C SH,SHRIMPLIN,2962.5,84.87,0.511,12,14.82,3.9,1,0.509,84.87,87.26,87.42,88.37,88.92
3,C SH,SHRIMPLIN,2963,84.88,0.507,11.3,14.335,3.9,1,0.491,84.88,87.26,87.42,88.37,90.45
3,C SH,SHRIMPLIN,2963.5,88.37,0.493,10.5,15.695,4.2,1,0.474,88.37,88.37,88.37,88.37,88.92
3,C SH,SHRIMPLIN,2964,90.68,0.48,11.1,18.01,4.2,1,0.456,90.68,90.68,90.68,90.68,89.44
3,C SH,SHRIMPLIN,2964.5,94.56,0.471,12.3,20.75,3.9,1,0.439,94.56,94.56,94.56,90.68,89.13
3,C SH,SHRIMPLIN,2965,96.31,0.462,15,22.025,3.6,1,0.421,96.31,96.31,94.56,90.68,89.13
3,C SH,SHRIMPLIN,2965.5,99.42,0.456,17.2,22.97,3.4,1,0.404,99.42,96.31,94.56,90.68,89.13
3,C SH,SHRIMPLIN,2966,97.55,0.453,16.7,22.12,3.4,1,0.386,97.55,96.31,94.56,90.68,89.13
3,C SH,SHRIMPLIN,2966.5,98.51,0.45,15.3,20.35,3.6,1,0.368,98.51,96.31,94.56,90.68,89.13
2,C SH,SHRIMPLIN,2967,86.18,0.452,13.5,17.53,3.7,1,0.351,86.18,89.44,89.44,89.44,89.13
2,C SH,SHRIMPLIN,2967.5,89.44,0.461,12.2,16.31,3.8,1,0.333,89.44,89.13,89.13,89.13,89.44
2,C SH,SHRIMPLIN,2968,89.13,0.471,11.7,15.875,3.9,1,0.316,89.13,87.64,87.64,87.64,89.13
2,C SH,SHRIMPLIN,2968.5,87.64,0.484,12.1,15.865,3.8,1,0.298,87.64,86.18,86.18,87.64,87.64
2,C SH,SHRIMPLIN,2969,84.34,0.502,12.3,15.685,3.9,1,0.281,84.34,84.8,86.18,86.18,86.18
2,C SH,SHRIMPLIN,2969.5,83.26,0.517,12.3,15.23,3.8,1,0.263,83.26,84.8,84.8,84.8,84.8
2,C SH,SHRIMPLIN,2970,84.8,0.525,12.5,14.78,4,1,0.246,84.8,84.34,84.34,84.34,84.34
2,C SH,SHRIMPLIN,2970.5,84.02,0.531,10.8,15.47,3.9,1,0.228,84.02,84.02,84.02,84.02,84.34
3,C SH,SHRIMPLIN,2971,90.99,0.535,10.9,15.235,3.9,1,0.211,90.99,83.72,83.93,83.93,84.34
3,C SH,SHRIMPLIN,2971.5,83.72,0.537,11.4,14.25,3.9,1,0.193,83.72,83.93,83.72,83.93,84.34
3,C SH,SHRIMPLIN,2972,81.44,0.538,10.9,14.015,4,1,0.175,81.44,83.72,83.93,83.93,84.34
3,C SH,SHRIMPLIN,2972.5,80.51,0.538,10.1,14.465,3.9,1,0.158,80.51,83.72,83.93,84.02,84.34
3,C SH,SHRIMPLIN,2973,83.93,0.539,10,15.11,3.8,1,0.14,83.93,83.72,83.93,84.02,84.75
3,C SH,SHRIMPLIN,2973.5,83.36,0.535,10.1,15.73,3.7,1,0.123,83.36,83.93,83.93,84.75,84.75
3,C SH,SHRIMPLIN,2974,86.69,0.529,10.9,15.115,3.8,1,0.105,86.69,84.75,84.75,84.75,84.02
3,C SH,SHRIMPLIN,2974.5,86.71,0.521,10.6,13.995,3.7,1,0.088,86.71,84.91,84.91,84.75,83.93
3,C SH,SHRIMPLIN,2975,84.91,0.515,11,14.065,3.9,1,0.07,84.91,86.06,84.91,84.75,83.72
3,C SH,SHRIMPLIN,2975.5,84.75,0.516,13.6,20,3.7,1,0.053,84.75,86.06,84.91,84.75,83.36
3,C SH,SHRIMPLIN,2976,87.88,0.543,16.2,23.385,3.6,1,0.035,87.88,84.91,84.91,84.75,83.36
3,C SH,SHRIMPLIN,2976.5,86.06,0.584,15,20.82,3.3,1,0.018,86.06,84.75,84.75,84.75,83.36
5,C LM,SHRIMPLIN,2977,56.43,0.627,10.4,12.115,3.7,2,1,56.43,56.43,56.43,56.43,56.43
5,C LM,SHRIMPLIN,2977.5,32.69,0.667,6.2,6.42,4.4,2,0.99,32.69,32.69,32.69,32.69,32.69
5,C LM,SHRIMPLIN,2978,25.06,0.708,5.9,4.845,5.5,2,0.98,25.06,25.06,25.06,25.06,31.35
5,C LM,SHRIMPLIN,2978.5,18.26,0.77,5.3,4.695,5.2,2,0.971,18.26,18.28,18.28,18.28,31.35
5,C LM,SHRIMPLIN,2979,18.28,0.874,4.9,4.67,5,2,0.961,18.28,18.26,18.26,18.28,31.35
5,C LM,SHRIMPLIN,2979.5,14.41,0.947,3.9,5.705,5.1,2,0.951,14.41,16.71,18.26,18.28,31.35
8,C LM,SHRIMPLIN,2980,13.99,0.983,2.3,7.35,5.2,2,0.941,13.99,16.71,18.26,18.28,31.35
8,C LM,SHRIMPLIN,2980.5,13.28,0.983,0.1,8.365,5.4,2,0.931,13.28,16.71,18.26,18.28,29.96
8,C LM,SHRIMPLIN,2981,16.71,0.946,0.1,8.53,5.4,2,0.922,16.71,16.71,18.28,18.28,25.06
8,C LM,SHRIMPLIN,2981.5,31.35,0.907,3.7,8.695,5,2,0.912,31.35,31.35,31.35,29.96,25.06
5,C LM,SHRIMPLIN,2982,49.41,0.881,9.4,10.025,4.5,2,0.902,49.41,42.48,31.35,29.96,28.09
5,C LM,SHRIMPLIN,2982.5,65.33,0.862,13.3,9.785,4,2,0.892,65.33,42.48,31.35,29.96,29.96
5,C LM,SHRIMPLIN,2983,64.3,0.841,11.1,9.24,4.3,2,0.882,64.3,42.48,31.35,31.12,31.12
5,C LM,SHRIMPLIN,2983.5,42.48,0.819,7.1,8.02,4.7,2,0.873,42.48,42.48,31.35,31.35,31.35
8,C LM,SHRIMPLIN,2984,29.96,0.794,4.8,7.48,4.8,2,0.863,29.96,31.12,36.63,36.1,36.1
8,C LM,SHRIMPLIN,2984.5,21.23,0.772,3.5,7.98,5,2,0.853,21.23,31.12,36.1,36.63,36.63
8,C LM,SHRIMPLIN,2985,28.09,0.768,2.2,8.295,5.1,2,0.843,28.09,31.12,36.1,36.63,39.82
8,C LM,SHRIMPLIN,2985.5,31.12,0.775,1.5,8.515,5.2,2,0.833,31.12,31.12,36.1,36.63,41.71
5,C LM,SHRIMPLIN,2986,36.63,0.78,0.9,8.165,4.8,2,0.824,36.63,36.1,36.1,36.63,41.71
5,C LM,SHRIMPLIN,2986.5,36.1,0.783,0.5,8.115,4.3,2,0.814,36.1,36.63,36.63,36.63,41.71
5,C LM,SHRIMPLIN,2987,42.06,0.787,0.6,7.475,4,2,0.804,42.06,39.82,39.82,39.82,41.53
5,C LM,SHRIMPLIN,2987.5,44.31,0.792,1.5,6.77,4,2,0.794,44.31,41.71,41.71,41.71,41.53
5,C LM,SHRIMPLIN,2988,43.19,0.803,2.1,6.215,4.1,2,0.784,43.19,42.06,42.06,41.71,41.71
5,C LM,SHRIMPLIN,2988.5,39.82,0.82,2.3,6.04,4.3,2,0.775,39.82,42.6,42.06,42.06,42.06
5,C LM,SHRIMPLIN,2989,41.71,0.839,2.3,6.61,4.4,2,0.765,41.71,42.6,42.6,42.6,42.6
5,C LM,SHRIMPLIN,2989.5,43.02,0.865,2.5,7.01,4.3,2,0.755,43.02,42.6,43.02,43.02,43.02
5,C LM,SHRIMPLIN,2990,42.6,0.889,2.4,7.33,4.2,2,0.745,42.6,42.6,43.02,43.19,43.19
5,C LM,SHRIMPLIN,2990.5,41.53,0.906,2.7,6.94,4,2,0.735,41.53,43.02,43.02,43.19,44.31
5,C LM,SHRIMPLIN,2991,46.69,0.918,2.1,6.705,4.2,2,0.725,46.69,45.87,45.87,45.87,45.87
5,C LM,SHRIMPLIN,2991.5,49,0.929,2.4,6.685,4.3,2,0.716,49,45.87,45.87,45.87,45.87
5,C LM,SHRIMPLIN,2992,51.83,0.936,2.1,7.07,4.5,2,0.706,51.83,46.69,46.69,46.69,45.88
5,C LM,SHRIMPLIN,2992.5,45.87,0.94,2.7,7.445,4.2,2,0.696,45.87,46.83,46.83,46.69,46.69
5,C LM,SHRIMPLIN,2993,45.87,0.94,2.7,7.445,4.2,2,0.696,45.87,47.5,46.83,46.83,46.83
5,C LM,SHRIMPLIN,2993.5,46.83,0.943,2.4,7.655,4.4,2,0.686,46.83,46.83,47.5,47.5,47.5
5,C LM,SHRIMPLIN,2994,47.5,0.946,2.9,7.705,4,2,0.676,47.5,46.83,47.5,48.88,48.88
5,C LM,SHRIMPLIN,2994.5,48.88,0.947,3.1,7.33,4,2,0.667,48.88,47.5,47.5,48.88,48.88
5,C LM,SHRIMPLIN,2995,45.88,0.949,4.6,6.865,3.8,2,0.657,45.88,48.88,48.88,48.88,49
5,C LM,SHRIMPLIN,2995.5,51.63,0.952,4.3,6.88,4.1,2,0.647,51.63,49.28,49.28,48.88,49.28
5,C LM,SHRIMPLIN,2996,49.28,0.954,3.9,7.085,4.3,2,0.637,49.28,49.71,49.28,49.28,49.28
5,C LM,SHRIMPLIN,2996.5,52.4,0.956,3.7,7.105,4.4,2,0.627,52.4,49.71,49.71,49.71,49.71
5,C LM,SHRIMPLIN,2997,50.59,0.96,4.3,6.665,4.5,2,0.618,50.59,50.19,50.19,50.19,50.19
5,C LM,SHRIMPLIN,2997.5,49.71,0.963,4.5,6.645,4.6,2,0.608,49.71,50.19,50.59,50.59,50.59
5,C LM,SHRIMPLIN,2998,46.48,0.967,4.8,6.69,4.6,2,0.598,46.48,50.59,50.59,51.63,51.63
5,C LM,SHRIMPLIN,2998.5,50.19,0.972,4.6,6.815,4.5,2,0.588,50.19,50.59,52.4,52.4,52.4
5,C LM,SHRIMPLIN,2999,55.85,0.969,4.7,6.475,4.3,2,0.578,55.85,55.85,55.85,55.85,55.85
5,C LM,SHRIMPLIN,2999.5,74.49,0.954,4.8,6.14,4.2,2,0.569,74.49,74.49,74.49,74.49,74.49
